epoch,step,train/loss_epoch,train/loss_step,val/error_T,val/loss,val/loss_best
8521,8521,,13.15684700012207,,,
8521,8521,13.15684700012207,,,,
8522,8522,,13.212696075439453,,,
8522,8522,13.212696075439453,,,,
8523,8523,,13.219759941101074,,,
8523,8523,13.219759941101074,,,,
8524,8524,,13.235557556152344,,,
8524,8524,13.235557556152344,,,,
8525,8525,,13.189081192016602,,,
8525,8525,13.189081192016602,,,,
8526,8526,,13.156262397766113,,,
8526,8526,13.156262397766113,,,,
8527,8527,,13.11068344116211,,,
8527,8527,13.11068344116211,,,,
8528,8528,,13.07453441619873,,,
8528,8528,13.07453441619873,,,,
8529,8529,,13.05089282989502,,,
8529,8529,13.05089282989502,,,,
8530,8530,,13.02684497833252,,,
8530,8530,13.02684497833252,,,,
8531,8531,,13.022761344909668,,,
8531,8531,13.022761344909668,,,,
8532,8532,,13.022786140441895,,,
8532,8532,13.022786140441895,,,,
8533,8533,,13.033571243286133,,,
8533,8533,13.033571243286133,,,,
8534,8534,,13.047381401062012,,,
8534,8534,13.047381401062012,,,,
8535,8535,,13.049477577209473,,,
8535,8535,13.049477577209473,,,,
8536,8536,,13.063467025756836,,,
8536,8536,13.063467025756836,,,,
8537,8537,,13.0679931640625,,,
8537,8537,13.0679931640625,,,,
8538,8538,,13.073596954345703,,,
8538,8538,13.073596954345703,,,,
8539,8539,,13.070326805114746,,,
8539,8539,13.070326805114746,,,,
8540,8540,,13.077005386352539,,,
8540,8540,13.077005386352539,,,,
8541,8541,,13.079710960388184,,,
8541,8541,13.079710960388184,,,,
8542,8542,,13.089740753173828,,,
8542,8542,13.089740753173828,,,,
8543,8543,,13.09470272064209,,,
8543,8543,13.09470272064209,,,,
8544,8544,,13.102174758911133,,,
8544,8544,13.102174758911133,,,,
8545,8545,,13.114190101623535,,,
8545,8545,13.114190101623535,,,,
8546,8546,,13.117814064025879,,,
8546,8546,13.117814064025879,,,,
8547,8547,,13.138280868530273,,,
8547,8547,13.138280868530273,,,,
8548,8548,,13.133490562438965,,,
8548,8548,13.133490562438965,,,,
8549,8549,,13.159486770629883,,,
8549,8549,13.159486770629883,,,,
8550,8550,,13.142101287841797,,,
8550,8550,13.142101287841797,,,,
8551,8551,,13.174213409423828,,,
8551,8551,13.174213409423828,,,,
8552,8552,,13.157256126403809,,,
8552,8552,13.157256126403809,,,,
8553,8553,,13.186723709106445,,,
8553,8553,13.186723709106445,,,,
8554,8554,,13.175515174865723,,,
8554,8554,13.175515174865723,,,,
8555,8555,,13.212600708007812,,,
8555,8555,13.212600708007812,,,,
8556,8556,,13.209336280822754,,,
8556,8556,13.209336280822754,,,,
8557,8557,,13.259081840515137,,,
8557,8557,13.259081840515137,,,,
8558,8558,,13.262208938598633,,,
8558,8558,13.262208938598633,,,,
8559,8559,,13.314050674438477,,,
8559,8559,13.314050674438477,,,,
8560,8560,,13.303735733032227,,,
8560,8560,13.303735733032227,,,,
8561,8561,,13.352795600891113,,,
8561,8561,13.352795600891113,,,,
8562,8562,,13.339975357055664,,,
8562,8562,13.339975357055664,,,,
8563,8563,,13.381441116333008,,,
8563,8563,13.381441116333008,,,,
8564,8564,,13.348886489868164,,,
8564,8564,13.348886489868164,,,,
8565,8565,,13.378939628601074,,,
8565,8565,13.378939628601074,,,,
8566,8566,,13.326051712036133,,,
8566,8566,13.326051712036133,,,,
8567,8567,,13.31342601776123,,,
8567,8567,13.31342601776123,,,,
8568,8568,,13.24940013885498,,,
8568,8568,13.24940013885498,,,,
8569,8569,,13.216294288635254,,,
8569,8569,13.216294288635254,,,,
8570,8570,,13.159309387207031,,,
8570,8570,13.159309387207031,,,,
8571,8571,,13.120172500610352,,,
8571,8571,13.120172500610352,,,,
8572,8572,,13.07883071899414,,,
8572,8572,13.07883071899414,,,,
8573,8573,,13.032270431518555,,,
8573,8573,13.032270431518555,,,,
8574,8574,,13.01021957397461,,,
8574,8574,13.01021957397461,,,,
8575,8575,,12.971952438354492,,,
8575,8575,12.971952438354492,,,,
8576,8576,,12.965932846069336,,,
8576,8576,12.965932846069336,,,,
8577,8577,,12.937064170837402,,,
8577,8577,12.937064170837402,,,,
8578,8578,,12.937374114990234,,,
8578,8578,12.937374114990234,,,,
8579,8579,,12.92461109161377,,,
8579,8579,12.92461109161377,,,,
8580,8580,,12.922597885131836,,,
8580,8580,12.922597885131836,,,,
8581,8581,,12.91843032836914,,,
8581,8581,12.91843032836914,,,,
8582,8582,,12.912273406982422,,,
8582,8582,12.912273406982422,,,,
8583,8583,,12.903697967529297,,,
8583,8583,12.903697967529297,,,,
8584,8584,,12.907559394836426,,,
8584,8584,12.907559394836426,,,,
8585,8585,,12.902947425842285,,,
8585,8585,12.902947425842285,,,,
8586,8586,,12.90773868560791,,,
8586,8586,12.90773868560791,,,,
8587,8587,,12.901782035827637,,,
8587,8587,12.901782035827637,,,,
8588,8588,,12.906986236572266,,,
8588,8588,12.906986236572266,,,,
8589,8589,,12.902183532714844,,,
8589,8589,12.902183532714844,,,,
8590,8590,,12.904258728027344,,,
8590,8590,12.904258728027344,,,,
8591,8591,,12.90325927734375,,,
8591,8591,12.90325927734375,,,,
8592,8592,,12.908576011657715,,,
8592,8592,12.908576011657715,,,,
8593,8593,,12.89445686340332,,,
8593,8593,12.89445686340332,,,,
8594,8594,,12.905794143676758,,,
8594,8594,12.905794143676758,,,,
8595,8595,,12.895989418029785,,,
8595,8595,12.895989418029785,,,,
8596,8596,,12.909239768981934,,,
8596,8596,12.909239768981934,,,,
8597,8597,,12.905056953430176,,,
8597,8597,12.905056953430176,,,,
8598,8598,,12.919087409973145,,,
8598,8598,12.919087409973145,,,,
8599,8599,,12.92039680480957,,,
8599,8599,12.92039680480957,,,,
8600,8600,,12.950874328613281,,,
8600,8600,12.950874328613281,,,,
8601,8601,,12.95976448059082,,,
8601,8601,12.95976448059082,,,,
8602,8602,,13.008930206298828,,,
8602,8602,13.008930206298828,,,,
8603,8603,,13.055730819702148,,,
8603,8603,13.055730819702148,,,,
8604,8604,,13.17137622833252,,,
8604,8604,13.17137622833252,,,,
8605,8605,,13.274312973022461,,,
8605,8605,13.274312973022461,,,,
8606,8606,,13.547653198242188,,,
8606,8606,13.547653198242188,,,,
8607,8607,,13.763081550598145,,,
8607,8607,13.763081550598145,,,,
8608,8608,,14.407431602478027,,,
8608,8608,14.407431602478027,,,,
8609,8609,,14.536458969116211,,,
8609,8609,14.536458969116211,,,,
8610,8610,,15.481424331665039,,,
8610,8610,15.481424331665039,,,,
8611,8611,,14.838067054748535,,,
8611,8611,14.838067054748535,,,,
8612,8612,,14.973971366882324,,,
8612,8612,14.973971366882324,,,,
8613,8613,,13.919574737548828,,,
8613,8613,13.919574737548828,,,,
8614,8614,,13.379168510437012,,,
8614,8614,13.379168510437012,,,,
8615,8615,,12.942378044128418,,,
8615,8615,12.942378044128418,,,,
8616,8616,,12.850274085998535,,,
8616,8616,12.850274085998535,,,,
8617,8617,,13.033591270446777,,,
8617,8617,13.033591270446777,,,,
8618,8618,,13.281328201293945,,,
8618,8618,13.281328201293945,,,,
8619,8619,,13.66748046875,,,
8619,8619,13.66748046875,,,,
8620,8620,,13.61483097076416,,,
8620,8620,13.61483097076416,,,,
8621,8621,,13.621283531188965,,,
8621,8621,13.621283531188965,,,,
8622,8622,,13.229233741760254,,,
8622,8622,13.229233741760254,,,,
8623,8623,,12.9953031539917,,,
8623,8623,12.9953031539917,,,,
8624,8624,,12.84196662902832,,,
8624,8624,12.84196662902832,,,,
8625,8625,,12.854689598083496,,,
8625,8625,12.854689598083496,,,,
8626,8626,,12.989636421203613,,,
8626,8626,12.989636421203613,,,,
8627,8627,,13.07809829711914,,,
8627,8627,13.07809829711914,,,,
8628,8628,,13.210180282592773,,,
8628,8628,13.210180282592773,,,,
8629,8629,,13.130677223205566,,,
8629,8629,13.130677223205566,,,,
8630,8630,,13.074329376220703,,,
8630,8630,13.074329376220703,,,,
8631,8631,,12.918210983276367,,,
8631,8631,12.918210983276367,,,,
8632,8632,,12.844491958618164,,,
8632,8632,12.844491958618164,,,,
8633,8633,,12.815387725830078,,,
8633,8633,12.815387725830078,,,,
8634,8634,,12.8463773727417,,,
8634,8634,12.8463773727417,,,,
8635,8635,,12.90695571899414,,,
8635,8635,12.90695571899414,,,,
8636,8636,,12.945988655090332,,,
8636,8636,12.945988655090332,,,,
8637,8637,,13.001116752624512,,,
8637,8637,13.001116752624512,,,,
8638,8638,,12.942861557006836,,,
8638,8638,12.942861557006836,,,,
8639,8639,,12.924823760986328,,,
8639,8639,12.924823760986328,,,,
8640,8640,,12.85324764251709,,,
8640,8640,12.85324764251709,,,,
8641,8641,,12.815962791442871,,,
8641,8641,12.815962791442871,,,,
8642,8642,,12.793946266174316,,,
8642,8642,12.793946266174316,,,,
8643,8643,,12.802570343017578,,,
8643,8643,12.802570343017578,,,,
8644,8644,,12.816950798034668,,,
8644,8644,12.816950798034668,,,,
8645,8645,,12.828932762145996,,,
8645,8645,12.828932762145996,,,,
8646,8646,,12.846084594726562,,,
8646,8646,12.846084594726562,,,,
8647,8647,,12.856374740600586,,,
8647,8647,12.856374740600586,,,,
8648,8648,,12.864757537841797,,,
8648,8648,12.864757537841797,,,,
8649,8649,,12.85266399383545,,,
8649,8649,12.85266399383545,,,,
8650,8650,,12.863972663879395,,,
8650,8650,12.863972663879395,,,,
8651,8651,,12.830592155456543,,,
8651,8651,12.830592155456543,,,,
8652,8652,,12.82170295715332,,,
8652,8652,12.82170295715332,,,,
8653,8653,,12.794602394104004,,,
8653,8653,12.794602394104004,,,,
8654,8654,,12.78466796875,,,
8654,8654,12.78466796875,,,,
8655,8655,,12.7742280960083,,,
8655,8655,12.7742280960083,,,,
8656,8656,,12.774892807006836,,,
8656,8656,12.774892807006836,,,,
8657,8657,,12.764303207397461,,,
8657,8657,12.764303207397461,,,,
8658,8658,,12.76210880279541,,,
8658,8658,12.76210880279541,,,,
8659,8659,,12.767694473266602,,,
8659,8659,12.767694473266602,,,,
8660,8660,,12.763774871826172,,,
8660,8660,12.763774871826172,,,,
8661,8661,,12.772689819335938,,,
8661,8661,12.772689819335938,,,,
8662,8662,,12.770633697509766,,,
8662,8662,12.770633697509766,,,,
8663,8663,,12.77397346496582,,,
8663,8663,12.77397346496582,,,,
8664,8664,,12.772989273071289,,,
8664,8664,12.772989273071289,,,,
8665,8665,,12.786545753479004,,,
8665,8665,12.786545753479004,,,,
8666,8666,,12.783053398132324,,,
8666,8666,12.783053398132324,,,,
8667,8667,,12.79670238494873,,,
8667,8667,12.79670238494873,,,,
8668,8668,,12.799982070922852,,,
8668,8668,12.799982070922852,,,,
8669,8669,,12.816165924072266,,,
8669,8669,12.816165924072266,,,,
8670,8670,,12.849233627319336,,,
8670,8670,12.849233627319336,,,,
8671,8671,,12.890071868896484,,,
8671,8671,12.890071868896484,,,,
8672,8672,,12.949405670166016,,,
8672,8672,12.949405670166016,,,,
8673,8673,,13.079001426696777,,,
8673,8673,13.079001426696777,,,,
8674,8674,,13.177382469177246,,,
8674,8674,13.177382469177246,,,,
8675,8675,,13.415852546691895,,,
8675,8675,13.415852546691895,,,,
8676,8676,,13.505755424499512,,,
8676,8676,13.505755424499512,,,,
8677,8677,,13.869303703308105,,,
8677,8677,13.869303703308105,,,,
8678,8678,,13.796731948852539,,,
8678,8678,13.796731948852539,,,,
8679,8679,,14.106341361999512,,,
8679,8679,14.106341361999512,,,,
8680,8680,,13.748514175415039,,,
8680,8680,13.748514175415039,,,,
8681,8681,,13.710726737976074,,,
8681,8681,13.710726737976074,,,,
8682,8682,,13.291775703430176,,,
8682,8682,13.291775703430176,,,,
8683,8683,,13.067971229553223,,,
8683,8683,13.067971229553223,,,,
8684,8684,,12.851738929748535,,,
8684,8684,12.851738929748535,,,,
8685,8685,,12.745939254760742,,,
8685,8685,12.745939254760742,,,,
8686,8686,,12.719326972961426,,,
8686,8686,12.719326972961426,,,,
8687,8687,,12.753968238830566,,,
8687,8687,12.753968238830566,,,,
8688,8688,,12.834600448608398,,,
8688,8688,12.834600448608398,,,,
8689,8689,,12.922123908996582,,,
8689,8689,12.922123908996582,,,,
8690,8690,,13.036073684692383,,,
8690,8690,13.036073684692383,,,,
8691,8691,,13.027386665344238,,,
8691,8691,13.027386665344238,,,,
8692,8692,,13.065958023071289,,,
8692,8692,13.065958023071289,,,,
8693,8693,,12.985040664672852,,,
8693,8693,12.985040664672852,,,,
8694,8694,,12.938355445861816,,,
8694,8694,12.938355445861816,,,,
8695,8695,,12.854073524475098,,,
8695,8695,12.854073524475098,,,,
8696,8696,,12.795351028442383,,,
8696,8696,12.795351028442383,,,,
8697,8697,,12.732582092285156,,,
8697,8697,12.732582092285156,,,,
8698,8698,,12.699673652648926,,,
8698,8698,12.699673652648926,,,,
8699,8699,,12.682138442993164,,,
8699,8699,12.682138442993164,,,,
8700,8700,,12.695907592773438,,,
8700,8700,12.695907592773438,,,,
8701,8701,,12.708674430847168,,,
8701,8701,12.708674430847168,,,,
8702,8702,,12.739632606506348,,,
8702,8702,12.739632606506348,,,,
8703,8703,,12.789336204528809,,,
8703,8703,12.789336204528809,,,,
8704,8704,,12.804600715637207,,,
8704,8704,12.804600715637207,,,,
8705,8705,,12.843746185302734,,,
8705,8705,12.843746185302734,,,,
8706,8706,,12.852812767028809,,,
8706,8706,12.852812767028809,,,,
8707,8707,,12.884395599365234,,,
8707,8707,12.884395599365234,,,,
8708,8708,,12.865779876708984,,,
8708,8708,12.865779876708984,,,,
8709,8709,,12.88273811340332,,,
8709,8709,12.88273811340332,,,,
8710,8710,,12.862249374389648,,,
8710,8710,12.862249374389648,,,,
8711,8711,,12.86795425415039,,,
8711,8711,12.86795425415039,,,,
8712,8712,,12.850533485412598,,,
8712,8712,12.850533485412598,,,,
8713,8713,,12.856180191040039,,,
8713,8713,12.856180191040039,,,,
8714,8714,,12.831889152526855,,,
8714,8714,12.831889152526855,,,,
8715,8715,,12.837626457214355,,,
8715,8715,12.837626457214355,,,,
8716,8716,,12.80533218383789,,,
8716,8716,12.80533218383789,,,,
8717,8717,,12.799600601196289,,,
8717,8717,12.799600601196289,,,,
8718,8718,,12.773365020751953,,,
8718,8718,12.773365020751953,,,,
8719,8719,,12.772878646850586,,,
8719,8719,12.772878646850586,,,,
8720,8720,,12.750639915466309,,,
8720,8720,12.750639915466309,,,,
8721,8721,,12.750371932983398,,,
8721,8721,12.750371932983398,,,,
8722,8722,,12.728765487670898,,,
8722,8722,12.728765487670898,,,,
8723,8723,,12.736233711242676,,,
8723,8723,12.736233711242676,,,,
8724,8724,,12.71402359008789,,,
8724,8724,12.71402359008789,,,,
8725,8725,,12.729120254516602,,,
8725,8725,12.729120254516602,,,,
8726,8726,,12.720475196838379,,,
8726,8726,12.720475196838379,,,,
8727,8727,,12.733951568603516,,,
8727,8727,12.733951568603516,,,,
8728,8728,,12.73158073425293,,,
8728,8728,12.73158073425293,,,,
8729,8729,,12.75767993927002,,,
8729,8729,12.75767993927002,,,,
8730,8730,,12.756288528442383,,,
8730,8730,12.756288528442383,,,,
8731,8731,,12.79944133758545,,,
8731,8731,12.79944133758545,,,,
8732,8732,,12.80699348449707,,,
8732,8732,12.80699348449707,,,,
8733,8733,,12.881333351135254,,,
8733,8733,12.881333351135254,,,,
8734,8734,,12.898004531860352,,,
8734,8734,12.898004531860352,,,,
8735,8735,,13.00867748260498,,,
8735,8735,13.00867748260498,,,,
8736,8736,,13.049715042114258,,,
8736,8736,13.049715042114258,,,,
8737,8737,,13.233577728271484,,,
8737,8737,13.233577728271484,,,,
8738,8738,,13.253064155578613,,,
8738,8738,13.253064155578613,,,,
8739,8739,,13.48073673248291,,,
8739,8739,13.48073673248291,,,,
8740,8740,,13.399876594543457,,,
8740,8740,13.399876594543457,,,,
8741,8741,,13.577310562133789,,,
8741,8741,13.577310562133789,,,,
8742,8742,,13.367607116699219,,,
8742,8742,13.367607116699219,,,,
8743,8743,,13.395301818847656,,,
8743,8743,13.395301818847656,,,,
8744,8744,,13.150315284729004,,,
8744,8744,13.150315284729004,,,,
8745,8745,,13.059296607971191,,,
8745,8745,13.059296607971191,,,,
8746,8746,,12.885438919067383,,,
8746,8746,12.885438919067383,,,,
8747,8747,,12.77723503112793,,,
8747,8747,12.77723503112793,,,,
8748,8748,,12.692411422729492,,,
8748,8748,12.692411422729492,,,,
8749,8749,,12.631253242492676,,,
8749,8749,12.631253242492676,,,,
8750,8750,,12.596779823303223,,,
8750,8750,12.596779823303223,,,,
8751,8751,,12.58137035369873,,,
8751,8751,12.58137035369873,,,,
8752,8752,,12.589079856872559,,,
8752,8752,12.589079856872559,,,,
8753,8753,,12.600707054138184,,,
8753,8753,12.600707054138184,,,,
8754,8754,,12.626133918762207,,,
8754,8754,12.626133918762207,,,,
8755,8755,,12.645669937133789,,,
8755,8755,12.645669937133789,,,,
8756,8756,,12.67368221282959,,,
8756,8756,12.67368221282959,,,,
8757,8757,,12.70352554321289,,,
8757,8757,12.70352554321289,,,,
8758,8758,,12.736601829528809,,,
8758,8758,12.736601829528809,,,,
8759,8759,,12.767749786376953,,,
8759,8759,12.767749786376953,,,,
8760,8760,,12.826319694519043,,,
8760,8760,12.826319694519043,,,,
8761,8761,,12.863451957702637,,,
8761,8761,12.863451957702637,,,,
8762,8762,,12.942048072814941,,,
8762,8762,12.942048072814941,,,,
8763,8763,,12.95216178894043,,,
8763,8763,12.95216178894043,,,,
8764,8764,,13.034900665283203,,,
8764,8764,13.034900665283203,,,,
8765,8765,,13.00359058380127,,,
8765,8765,13.00359058380127,,,,
8766,8766,,13.066646575927734,,,
8766,8766,13.066646575927734,,,,
8767,8767,,12.9965238571167,,,
8767,8767,12.9965238571167,,,,
8768,8768,,13.013654708862305,,,
8768,8768,13.013654708862305,,,,
8769,8769,,12.924850463867188,,,
8769,8769,12.924850463867188,,,,
8770,8770,,12.906219482421875,,,
8770,8770,12.906219482421875,,,,
8771,8771,,12.817621231079102,,,
8771,8771,12.817621231079102,,,,
8772,8772,,12.774158477783203,,,
8772,8772,12.774158477783203,,,,
8773,8773,,12.71184253692627,,,
8773,8773,12.71184253692627,,,,
8774,8774,,12.6643705368042,,,
8774,8774,12.6643705368042,,,,
8775,8775,,12.615909576416016,,,
8775,8775,12.615909576416016,,,,
8776,8776,,12.596284866333008,,,
8776,8776,12.596284866333008,,,,
8777,8777,,12.549688339233398,,,
8777,8777,12.549688339233398,,,,
8778,8778,,12.54028606414795,,,
8778,8778,12.54028606414795,,,,
8779,8779,,12.53753662109375,,,
8779,8779,12.53753662109375,,,,
8780,8780,,12.528280258178711,,,
8780,8780,12.528280258178711,,,,
8781,8781,,12.544421195983887,,,
8781,8781,12.544421195983887,,,,
8782,8782,,12.533316612243652,,,
8782,8782,12.533316612243652,,,,
8783,8783,,12.563358306884766,,,
8783,8783,12.563358306884766,,,,
8784,8784,,12.548118591308594,,,
8784,8784,12.548118591308594,,,,
8785,8785,,12.562710762023926,,,
8785,8785,12.562710762023926,,,,
8786,8786,,12.539108276367188,,,
8786,8786,12.539108276367188,,,,
8787,8787,,12.54425048828125,,,
8787,8787,12.54425048828125,,,,
8788,8788,,12.530326843261719,,,
8788,8788,12.530326843261719,,,,
8789,8789,,12.534524917602539,,,
8789,8789,12.534524917602539,,,,
8790,8790,,12.51429271697998,,,
8790,8790,12.51429271697998,,,,
8791,8791,,12.513040542602539,,,
8791,8791,12.513040542602539,,,,
8792,8792,,12.501840591430664,,,
8792,8792,12.501840591430664,,,,
8793,8793,,12.500154495239258,,,
8793,8793,12.500154495239258,,,,
8794,8794,,12.4913911819458,,,
8794,8794,12.4913911819458,,,,
8795,8795,,12.489288330078125,,,
8795,8795,12.489288330078125,,,,
8796,8796,,12.491663932800293,,,
8796,8796,12.491663932800293,,,,
8797,8797,,12.492134094238281,,,
8797,8797,12.492134094238281,,,,
8798,8798,,12.489465713500977,,,
8798,8798,12.489465713500977,,,,
8799,8799,,12.4894437789917,,,
8799,8799,12.4894437789917,,,,
8800,8800,,12.494505882263184,,,
8800,8800,12.494505882263184,,,,
8801,8801,,12.488759994506836,,,
8801,8801,12.488759994506836,,,,
8802,8802,,12.49850845336914,,,
8802,8802,12.49850845336914,,,,
8803,8803,,12.497191429138184,,,
8803,8803,12.497191429138184,,,,
8804,8804,,12.523307800292969,,,
8804,8804,12.523307800292969,,,,
8805,8805,,12.532092094421387,,,
8805,8805,12.532092094421387,,,,
8806,8806,,12.602621078491211,,,
8806,8806,12.602621078491211,,,,
8807,8807,,12.652000427246094,,,
8807,8807,12.652000427246094,,,,
8808,8808,,12.81400203704834,,,
8808,8808,12.81400203704834,,,,
8809,8809,,12.93530559539795,,,
8809,8809,12.93530559539795,,,,
8810,8810,,13.320324897766113,,,
8810,8810,13.320324897766113,,,,
8811,8811,,13.530800819396973,,,
8811,8811,13.530800819396973,,,,
8812,8812,,14.356892585754395,,,
8812,8812,14.356892585754395,,,,
8813,8813,,14.247180938720703,,,
8813,8813,14.247180938720703,,,,
8814,8814,,15.048885345458984,,,
8814,8814,15.048885345458984,,,,
8815,8815,,14.112895965576172,,,
8815,8815,14.112895965576172,,,,
8816,8816,,13.930659294128418,,,
8816,8816,13.930659294128418,,,,
8817,8817,,13.072636604309082,,,
8817,8817,13.072636604309082,,,,
8818,8818,,12.671401977539062,,,
8818,8818,12.671401977539062,,,,
8819,8819,,12.463540077209473,,,
8819,8819,12.463540077209473,,,,
8820,8820,,12.499699592590332,,,
8820,8820,12.499699592590332,,,,
8821,8821,,12.715361595153809,,,
8821,8821,12.715361595153809,,,,
8822,8822,,12.945463180541992,,,
8822,8822,12.945463180541992,,,,
8823,8823,,13.300114631652832,,,
8823,8823,13.300114631652832,,,,
8824,8824,,13.224169731140137,,,
8824,8824,13.224169731140137,,,,
8825,8825,,13.266862869262695,,,
8825,8825,13.266862869262695,,,,
8826,8826,,12.925219535827637,,,
8826,8826,12.925219535827637,,,,
8827,8827,,12.723799705505371,,,
8827,8827,12.723799705505371,,,,
8828,8828,,12.517192840576172,,,
8828,8828,12.517192840576172,,,,
8829,8829,,12.447482109069824,,,
8829,8829,12.447482109069824,,,,
8830,8830,,12.478399276733398,,,
8830,8830,12.478399276733398,,,,
8831,8831,,12.544100761413574,,,
8831,8831,12.544100761413574,,,,
8832,8832,,12.664456367492676,,,
8832,8832,12.664456367492676,,,,
8833,8833,,12.676884651184082,,,
8833,8833,12.676884651184082,,,,
8834,8834,,12.715311050415039,,,
8834,8834,12.715311050415039,,,,
8835,8835,,12.602374076843262,,,
8835,8835,12.602374076843262,,,,
8836,8836,,12.551290512084961,,,
8836,8836,12.551290512084961,,,,
8837,8837,,12.468494415283203,,,
8837,8837,12.468494415283203,,,,
8838,8838,,12.436315536499023,,,
8838,8838,12.436315536499023,,,,
8839,8839,,12.434992790222168,,,
8839,8839,12.434992790222168,,,,
8840,8840,,12.440152168273926,,,
8840,8840,12.440152168273926,,,,
8841,8841,,12.482635498046875,,,
8841,8841,12.482635498046875,,,,
8842,8842,,12.4872407913208,,,
8842,8842,12.4872407913208,,,,
8843,8843,,12.502479553222656,,,
8843,8843,12.502479553222656,,,,
8844,8844,,12.49435806274414,,,
8844,8844,12.49435806274414,,,,
8845,8845,,12.495959281921387,,,
8845,8845,12.495959281921387,,,,
8846,8846,,12.477835655212402,,,
8846,8846,12.477835655212402,,,,
8847,8847,,12.457731246948242,,,
8847,8847,12.457731246948242,,,,
8848,8848,,12.445314407348633,,,
8848,8848,12.445314407348633,,,,
8849,8849,,12.429666519165039,,,
8849,8849,12.429666519165039,,,,
8850,8850,,12.417197227478027,,,
8850,8850,12.417197227478027,,,,
8851,8851,,12.411309242248535,,,
8851,8851,12.411309242248535,,,,
8852,8852,,12.406781196594238,,,
8852,8852,12.406781196594238,,,,
8853,8853,,12.406966209411621,,,
8853,8853,12.406966209411621,,,,
8854,8854,,12.401898384094238,,,
8854,8854,12.401898384094238,,,,
8855,8855,,12.39702033996582,,,
8855,8855,12.39702033996582,,,,
8856,8856,,12.403549194335938,,,
8856,8856,12.403549194335938,,,,
8857,8857,,12.405996322631836,,,
8857,8857,12.405996322631836,,,,
8858,8858,,12.412569999694824,,,
8858,8858,12.412569999694824,,,,
8859,8859,,12.40507984161377,,,
8859,8859,12.40507984161377,,,,
8860,8860,,12.40942096710205,,,
8860,8860,12.40942096710205,,,,
8861,8861,,12.419546127319336,,,
8861,8861,12.419546127319336,,,,
8862,8862,,12.426421165466309,,,
8862,8862,12.426421165466309,,,,
8863,8863,,12.460144996643066,,,
8863,8863,12.460144996643066,,,,
8864,8864,,12.478708267211914,,,
8864,8864,12.478708267211914,,,,
8865,8865,,12.549508094787598,,,
8865,8865,12.549508094787598,,,,
8866,8866,,12.630207061767578,,,
8866,8866,12.630207061767578,,,,
8867,8867,,12.748446464538574,,,
8867,8867,12.748446464538574,,,,
8868,8868,,12.987494468688965,,,
8868,8868,12.987494468688965,,,,
8869,8869,,13.15320873260498,,,
8869,8869,13.15320873260498,,,,
8870,8870,,13.609336853027344,,,
8870,8870,13.609336853027344,,,,
8871,8871,,13.590812683105469,,,
8871,8871,13.590812683105469,,,,
8872,8872,,14.034358024597168,,,
8872,8872,14.034358024597168,,,,
8873,8873,,13.601282119750977,,,
8873,8873,13.601282119750977,,,,
8874,8874,,13.600860595703125,,,
8874,8874,13.600860595703125,,,,
8875,8875,,13.062345504760742,,,
8875,8875,13.062345504760742,,,,
8876,8876,,12.778017044067383,,,
8876,8876,12.778017044067383,,,,
8877,8877,,12.531700134277344,,,
8877,8877,12.531700134277344,,,,
8878,8878,,12.385178565979004,,,
8878,8878,12.385178565979004,,,,
8879,8879,,12.338106155395508,,,
8879,8879,12.338106155395508,,,,
8880,8880,,12.386106491088867,,,
8880,8880,12.386106491088867,,,,
8881,8881,,12.468232154846191,,,
8881,8881,12.468232154846191,,,,
8882,8882,,12.579413414001465,,,
8882,8882,12.579413414001465,,,,
8883,8883,,12.70126724243164,,,
8883,8883,12.70126724243164,,,,
8884,8884,,12.73532772064209,,,
8884,8884,12.73532772064209,,,,
8885,8885,,12.781570434570312,,,
8885,8885,12.781570434570312,,,,
8886,8886,,12.713869094848633,,,
8886,8886,12.713869094848633,,,,
8887,8887,,12.6722412109375,,,
8887,8887,12.6722412109375,,,,
8888,8888,,12.558441162109375,,,
8888,8888,12.558441162109375,,,,
8889,8889,,12.48224925994873,,,
8889,8889,12.48224925994873,,,,
8890,8890,,12.400931358337402,,,
8890,8890,12.400931358337402,,,,
8891,8891,,12.352442741394043,,,
8891,8891,12.352442741394043,,,,
8892,8892,,12.311553955078125,,,
8892,8892,12.311553955078125,,,,
8893,8893,,12.314998626708984,,,
8893,8893,12.314998626708984,,,,
8894,8894,,12.344541549682617,,,
8894,8894,12.344541549682617,,,,
8895,8895,,12.370400428771973,,,
8895,8895,12.370400428771973,,,,
8896,8896,,12.406981468200684,,,
8896,8896,12.406981468200684,,,,
8897,8897,,12.429656028747559,,,
8897,8897,12.429656028747559,,,,
8898,8898,,12.453766822814941,,,
8898,8898,12.453766822814941,,,,
8899,8899,,12.456470489501953,,,
8899,8899,12.456470489501953,,,,
8900,8900,,12.46774959564209,,,
8900,8900,12.46774959564209,,,,
8901,8901,,12.460607528686523,,,
8901,8901,12.460607528686523,,,,
8902,8902,,12.453914642333984,,,
8902,8902,12.453914642333984,,,,
8903,8903,,12.447181701660156,,,
8903,8903,12.447181701660156,,,,
8904,8904,,12.431570053100586,,,
8904,8904,12.431570053100586,,,,
8905,8905,,12.436074256896973,,,
8905,8905,12.436074256896973,,,,
8906,8906,,12.413163185119629,,,
8906,8906,12.413163185119629,,,,
8907,8907,,12.44152545928955,,,
8907,8907,12.44152545928955,,,,
8908,8908,,12.454984664916992,,,
