epoch,step,test/error_T,test/loss,train/loss,val/error_T,val/loss,val/loss_best
547,547,,,7070.44140625,,,
548,548,,,7067.72900390625,,,
549,549,,,7065.0126953125,,,
550,550,,,7062.294921875,,,
551,551,,,7059.58544921875,,,
552,552,,,7056.87158203125,,,
553,553,,,7054.158203125,,,
554,554,,,7051.4423828125,,,
555,555,,,7048.728515625,,,
556,556,,,7046.02734375,,,
557,557,,,7043.31884765625,,,
558,558,,,7040.61474609375,,,
559,559,,,7037.91357421875,,,
560,560,,,7035.2041015625,,,
561,561,,,7032.50390625,,,
562,562,,,7029.80126953125,,,
563,563,,,7027.09619140625,,,
564,564,,,7024.3955078125,,,
565,565,,,7021.70458984375,,,
566,566,,,7018.99609375,,,
567,567,,,7016.296875,,,
568,568,,,7013.6064453125,,,
569,569,,,7010.90625,,,
570,570,,,7008.21142578125,,,
571,571,,,7005.5166015625,,,
572,572,,,7002.82861328125,,,
573,573,,,7000.1318359375,,,
574,574,,,6997.44482421875,,,
575,575,,,6994.75,,,
576,576,,,6992.0712890625,,,
577,577,,,6989.38623046875,,,
578,578,,,6986.69384765625,,,
579,579,,,6984.0078125,,,
580,580,,,6981.3271484375,,,
581,581,,,6978.6455078125,,,
582,582,,,6975.96728515625,,,
583,583,,,6973.2763671875,,,
584,584,,,6970.59765625,,,
585,585,,,6967.9208984375,,,
586,586,,,6965.23583984375,,,
587,587,,,6962.560546875,,,
588,588,,,6959.88818359375,,,
589,589,,,6957.212890625,,,
590,590,,,6954.5322265625,,,
591,591,,,6951.86083984375,,,
592,592,,,6949.18408203125,,,
593,593,,,6946.515625,,,
594,594,,,6943.8388671875,,,
595,595,,,6941.17333984375,,,
596,596,,,6938.50439453125,,,
597,597,,,6935.83642578125,,,
598,598,,,6933.16748046875,,,
599,599,,,,0.7783531546592712,1386.9599609375,1386.9599609375
599,599,,,6930.49951171875,,,
600,600,,,6927.8349609375,,,
601,601,,,6925.17138671875,,,
602,602,,,6922.5029296875,,,
603,603,,,6919.8427734375,,,
604,604,,,6917.1796875,,,
605,605,,,6914.51708984375,,,
606,606,,,6911.86279296875,,,
607,607,,,6909.197265625,,,
608,608,,,6906.54541015625,,,
609,609,,,6903.88525390625,,,
