epoch,step,train/loss_epoch,train/loss_step,val/error_T,val/loss,val/loss_best
443,443,6274.2255859375,,,,
444,444,,6272.0849609375,,,
444,444,6272.0849609375,,,,
445,445,,6269.94873046875,,,
445,445,6269.94873046875,,,,
446,446,,6267.814453125,,,
446,446,6267.814453125,,,,
447,447,,6265.6826171875,,,
447,447,6265.6826171875,,,,
448,448,,6263.55078125,,,
448,448,6263.55078125,,,,
449,449,,6261.42236328125,,,
449,449,6261.42236328125,,,,
450,450,,6259.2939453125,,,
450,450,6259.2939453125,,,,
451,451,,6257.171875,,,
451,451,6257.171875,,,,
452,452,,6255.048828125,,,
452,452,6255.048828125,,,,
453,453,,6252.93115234375,,,
453,453,6252.93115234375,,,,
454,454,,6250.81103515625,,,
454,454,6250.81103515625,,,,
455,455,,6248.69580078125,,,
455,455,6248.69580078125,,,,
456,456,,6246.58056640625,,,
456,456,6246.58056640625,,,,
457,457,,6244.47021484375,,,
457,457,6244.47021484375,,,,
458,458,,6242.3603515625,,,
458,458,6242.3603515625,,,,
459,459,,6240.25244140625,,,
459,459,6240.25244140625,,,,
460,460,,6238.146484375,,,
460,460,6238.146484375,,,,
461,461,,6236.04443359375,,,
461,461,6236.04443359375,,,,
462,462,,6233.94482421875,,,
462,462,6233.94482421875,,,,
463,463,,6231.84326171875,,,
463,463,6231.84326171875,,,,
464,464,,6229.744140625,,,
464,464,6229.744140625,,,,
465,465,,6227.650390625,,,
465,465,6227.650390625,,,,
466,466,,6225.5576171875,,,
466,466,6225.5576171875,,,,
467,467,,6223.46630859375,,,
467,467,6223.46630859375,,,,
468,468,,6221.376953125,,,
468,468,6221.376953125,,,,
469,469,,6219.2890625,,,
469,469,6219.2890625,,,,
470,470,,6217.20263671875,,,
470,470,6217.20263671875,,,,
471,471,,6215.11962890625,,,
471,471,6215.11962890625,,,,
472,472,,6213.0380859375,,,
472,472,6213.0380859375,,,,
473,473,,6210.95703125,,,
473,473,6210.95703125,,,,
474,474,,6208.88037109375,,,
474,474,6208.88037109375,,,,
475,475,,6206.802734375,,,
475,475,6206.802734375,,,,
476,476,,6204.73046875,,,
476,476,6204.73046875,,,,
477,477,,6202.65966796875,,,
477,477,6202.65966796875,,,,
478,478,,6200.5888671875,,,
478,478,6200.5888671875,,,,
479,479,,6198.51953125,,,
479,479,6198.51953125,,,,
480,480,,6196.45458984375,,,
480,480,6196.45458984375,,,,
481,481,,6194.39111328125,,,
481,481,6194.39111328125,,,,
482,482,,6192.32763671875,,,
482,482,6192.32763671875,,,,
483,483,,6190.26806640625,,,
483,483,6190.26806640625,,,,
484,484,,6188.2109375,,,
484,484,6188.2109375,,,,
485,485,,6186.15185546875,,,
485,485,6186.15185546875,,,,
486,486,,6184.095703125,,,
486,486,6184.095703125,,,,
487,487,,6182.04345703125,,,
487,487,6182.04345703125,,,,
488,488,,6179.99365234375,,,
488,488,6179.99365234375,,,,
489,489,,6177.94384765625,,,
489,489,6177.94384765625,,,,
490,490,,6175.8955078125,,,
490,490,6175.8955078125,,,,
491,491,,6173.85107421875,,,
491,491,6173.85107421875,,,,
492,492,,6171.80810546875,,,
492,492,6171.80810546875,,,,
493,493,,6169.76416015625,,,
493,493,6169.76416015625,,,,
494,494,,6167.72216796875,,,
494,494,6167.72216796875,,,,
495,495,,6165.685546875,,,
495,495,6165.685546875,,,,
496,496,,6163.64794921875,,,
496,496,6163.64794921875,,,,
497,497,,6161.61328125,,,
497,497,6161.61328125,,,,
498,498,,6159.580078125,,,
498,498,6159.580078125,,,,
499,499,,6157.54931640625,,,
499,499,,,0.7390425205230713,3340.64404296875,3340.64404296875
499,499,6157.54931640625,,,,
500,500,,6155.5205078125,,,
500,500,6155.5205078125,,,,
501,501,,6153.4931640625,,,
501,501,6153.4931640625,,,,
502,502,,6151.4658203125,,,
502,502,6151.4658203125,,,,
503,503,,6149.44140625,,,
503,503,6149.44140625,,,,
504,504,,6147.41943359375,,,
504,504,6147.41943359375,,,,
505,505,,6145.396484375,,,
505,505,6145.396484375,,,,
506,506,,6143.37841796875,,,
506,506,6143.37841796875,,,,
507,507,,6141.36181640625,,,
507,507,6141.36181640625,,,,
508,508,,6139.34619140625,,,
508,508,6139.34619140625,,,,
509,509,,6137.33447265625,,,
509,509,6137.33447265625,,,,
510,510,,6135.3203125,,,
510,510,6135.3203125,,,,
511,511,,6133.30712890625,,,
511,511,6133.30712890625,,,,
512,512,,6131.2978515625,,,
512,512,6131.2978515625,,,,
513,513,,6129.29248046875,,,
513,513,6129.29248046875,,,,
514,514,,6127.287109375,,,
514,514,6127.287109375,,,,
515,515,,6125.2841796875,,,
515,515,6125.2841796875,,,,
516,516,,6123.2822265625,,,
516,516,6123.2822265625,,,,
517,517,,6121.28076171875,,,
517,517,6121.28076171875,,,,
518,518,,6119.283203125,,,
518,518,6119.283203125,,,,
519,519,,6117.28662109375,,,
519,519,6117.28662109375,,,,
520,520,,6115.291015625,,,
520,520,6115.291015625,,,,
521,521,,6113.2939453125,,,
521,521,6113.2939453125,,,,
522,522,,6111.30322265625,,,
522,522,6111.30322265625,,,,
523,523,,6109.31103515625,,,
523,523,6109.31103515625,,,,
524,524,,6107.32275390625,,,
524,524,6107.32275390625,,,,
525,525,,6105.337890625,,,
525,525,6105.337890625,,,,
526,526,,6103.3515625,,,
526,526,6103.3515625,,,,
527,527,,6101.36962890625,,,
527,527,6101.36962890625,,,,
528,528,,6099.38720703125,,,
528,528,6099.38720703125,,,,
529,529,,6097.40625,,,
529,529,6097.40625,,,,
530,530,,6095.42724609375,,,
530,530,6095.42724609375,,,,
531,531,,6093.44970703125,,,
531,531,6093.44970703125,,,,
532,532,,6091.47314453125,,,
532,532,6091.47314453125,,,,
533,533,,6089.498046875,,,
533,533,6089.498046875,,,,
534,534,,6087.525390625,,,
534,534,6087.525390625,,,,
535,535,,6085.5546875,,,
535,535,6085.5546875,,,,
536,536,,6083.5849609375,,,
536,536,6083.5849609375,,,,
537,537,,6081.619140625,,,
537,537,6081.619140625,,,,
538,538,,6079.65185546875,,,
538,538,6079.65185546875,,,,
539,539,,6077.6865234375,,,
539,539,6077.6865234375,,,,
540,540,,6075.72314453125,,,
540,540,6075.72314453125,,,,
541,541,,6073.7607421875,,,
541,541,6073.7607421875,,,,
542,542,,6071.80224609375,,,
542,542,6071.80224609375,,,,
543,543,,6069.8447265625,,,
543,543,6069.8447265625,,,,
544,544,,6067.88671875,,,
544,544,6067.88671875,,,,
545,545,,6065.93017578125,,,
545,545,6065.93017578125,,,,
546,546,,6063.97705078125,,,
546,546,6063.97705078125,,,,
547,547,,6062.0244140625,,,
547,547,6062.0244140625,,,,
548,548,,6060.07373046875,,,
548,548,6060.07373046875,,,,
549,549,,6058.12548828125,,,
549,549,6058.12548828125,,,,
550,550,,6056.17626953125,,,
550,550,6056.17626953125,,,,
551,551,,6054.22998046875,,,
551,551,6054.22998046875,,,,
552,552,,6052.28466796875,,,
552,552,6052.28466796875,,,,
553,553,,6050.3427734375,,,
553,553,6050.3427734375,,,,
554,554,,6048.4013671875,,,
554,554,6048.4013671875,,,,
555,555,,6046.4609375,,,
555,555,6046.4609375,,,,
556,556,,6044.5234375,,,
556,556,6044.5234375,,,,
557,557,,6042.5859375,,,
557,557,6042.5859375,,,,
558,558,,6040.6494140625,,,
558,558,6040.6494140625,,,,
559,559,,6038.71435546875,,,
559,559,6038.71435546875,,,,
560,560,,6036.78125,,,
560,560,6036.78125,,,,
561,561,,6034.85009765625,,,
561,561,6034.85009765625,,,,
562,562,,6032.9208984375,,,
562,562,6032.9208984375,,,,
563,563,,6030.994140625,,,
563,563,6030.994140625,,,,
564,564,,6029.06787109375,,,
564,564,6029.06787109375,,,,
565,565,,6027.1416015625,,,
565,565,6027.1416015625,,,,
566,566,,6025.216796875,,,
566,566,6025.216796875,,,,
567,567,,6023.29541015625,,,
567,567,6023.29541015625,,,,
568,568,,6021.375,,,
568,568,6021.375,,,,
569,569,,6019.455078125,,,
569,569,6019.455078125,,,,
570,570,,6017.537109375,,,
570,570,6017.537109375,,,,
571,571,,6015.61962890625,,,
571,571,6015.61962890625,,,,
572,572,,6013.705078125,,,
572,572,6013.705078125,,,,
573,573,,6011.7919921875,,,
573,573,6011.7919921875,,,,
574,574,,6009.8798828125,,,
574,574,6009.8798828125,,,,
575,575,,6007.96875,,,
575,575,6007.96875,,,,
576,576,,6006.05810546875,,,
576,576,6006.05810546875,,,,
577,577,,6004.15087890625,,,
577,577,6004.15087890625,,,,
578,578,,6002.24462890625,,,
578,578,6002.24462890625,,,,
579,579,,6000.33935546875,,,
579,579,6000.33935546875,,,,
580,580,,5998.43408203125,,,
580,580,5998.43408203125,,,,
581,581,,5996.53369140625,,,
581,581,5996.53369140625,,,,
582,582,,5994.6337890625,,,
582,582,5994.6337890625,,,,
583,583,,5992.73388671875,,,
583,583,5992.73388671875,,,,
584,584,,5990.8359375,,,
584,584,5990.8359375,,,,
585,585,,5988.93896484375,,,
585,585,5988.93896484375,,,,
586,586,,5987.04296875,,,
586,586,5987.04296875,,,,
587,587,,5985.14892578125,,,
587,587,5985.14892578125,,,,
588,588,,5983.25732421875,,,
588,588,5983.25732421875,,,,
589,589,,5981.3671875,,,
589,589,5981.3671875,,,,
590,590,,5979.4775390625,,,
590,590,5979.4775390625,,,,
591,591,,5977.58984375,,,
591,591,5977.58984375,,,,
592,592,,5975.70166015625,,,
592,592,5975.70166015625,,,,
593,593,,5973.81640625,,,
593,593,5973.81640625,,,,
594,594,,5971.9306640625,,,
594,594,5971.9306640625,,,,
595,595,,5970.048828125,,,
595,595,5970.048828125,,,,
596,596,,5968.16748046875,,,
596,596,5968.16748046875,,,,
597,597,,5966.28857421875,,,
597,597,5966.28857421875,,,,
598,598,,5964.4091796875,,,
598,598,5964.4091796875,,,,
599,599,,5962.53125,,,
599,599,5962.53125,,,,
600,600,,5960.65576171875,,,
600,600,5960.65576171875,,,,
601,601,,5958.7802734375,,,
601,601,5958.7802734375,,,,
602,602,,5956.9091796875,,,
602,602,5956.9091796875,,,,
603,603,,5955.03564453125,,,
603,603,5955.03564453125,,,,
604,604,,5953.16455078125,,,
604,604,5953.16455078125,,,,
605,605,,5951.29638671875,,,
605,605,5951.29638671875,,,,
606,606,,5949.4267578125,,,
606,606,5949.4267578125,,,,
607,607,,5947.56103515625,,,
607,607,5947.56103515625,,,,
608,608,,5945.69677734375,,,
608,608,5945.69677734375,,,,
609,609,,5943.83251953125,,,
609,609,5943.83251953125,,,,
610,610,,5941.970703125,,,
610,610,5941.970703125,,,,
611,611,,5940.109375,,,
611,611,5940.109375,,,,
612,612,,5938.248046875,,,
612,612,5938.248046875,,,,
613,613,,5936.390625,,,
613,613,5936.390625,,,,
614,614,,5934.5341796875,,,
614,614,5934.5341796875,,,,
615,615,,5932.677734375,,,
615,615,5932.677734375,,,,
616,616,,5930.8232421875,,,
616,616,5930.8232421875,,,,
617,617,,5928.97119140625,,,
617,617,5928.97119140625,,,,
618,618,,5927.1171875,,,
618,618,5927.1171875,,,,
619,619,,5925.26611328125,,,
619,619,5925.26611328125,,,,
620,620,,5923.41748046875,,,
620,620,5923.41748046875,,,,
621,621,,5921.5693359375,,,
621,621,5921.5693359375,,,,
622,622,,5919.7216796875,,,
622,622,5919.7216796875,,,,
623,623,,5917.876953125,,,
623,623,5917.876953125,,,,
624,624,,5916.03271484375,,,
624,624,5916.03271484375,,,,
625,625,,5914.1904296875,,,
625,625,5914.1904296875,,,,
626,626,,5912.3486328125,,,
626,626,5912.3486328125,,,,
627,627,,5910.50830078125,,,
627,627,5910.50830078125,,,,
628,628,,5908.66943359375,,,
628,628,5908.66943359375,,,,
629,629,,5906.83154296875,,,
629,629,5906.83154296875,,,,
630,630,,5904.99462890625,,,
630,630,5904.99462890625,,,,
631,631,,5903.158203125,,,
631,631,5903.158203125,,,,
632,632,,5901.32568359375,,,
632,632,5901.32568359375,,,,
633,633,,5899.4931640625,,,
633,633,5899.4931640625,,,,
634,634,,5897.662109375,,,
634,634,5897.662109375,,,,
635,635,,5895.83203125,,,
635,635,5895.83203125,,,,
636,636,,5894.00244140625,,,
636,636,5894.00244140625,,,,
637,637,,5892.17529296875,,,
637,637,5892.17529296875,,,,
638,638,,5890.3486328125,,,
638,638,5890.3486328125,,,,
639,639,,5888.52392578125,,,
639,639,5888.52392578125,,,,
640,640,,5886.70068359375,,,
640,640,5886.70068359375,,,,
641,641,,5884.8779296875,,,
641,641,5884.8779296875,,,,
642,642,,5883.0556640625,,,
642,642,5883.0556640625,,,,
643,643,,5881.2353515625,,,
643,643,5881.2353515625,,,,
644,644,,5879.41796875,,,
644,644,5879.41796875,,,,
645,645,,5877.60009765625,,,
645,645,5877.60009765625,,,,
646,646,,5875.78369140625,,,
646,646,5875.78369140625,,,,
647,647,,5873.96923828125,,,
647,647,5873.96923828125,,,,
648,648,,5872.15478515625,,,
648,648,5872.15478515625,,,,
649,649,,5870.3408203125,,,
649,649,5870.3408203125,,,,
650,650,,5868.5302734375,,,
650,650,5868.5302734375,,,,
651,651,,5866.72021484375,,,
651,651,5866.72021484375,,,,
652,652,,5864.9111328125,,,
652,652,5864.9111328125,,,,
653,653,,5863.1044921875,,,
653,653,5863.1044921875,,,,
654,654,,5861.296875,,,
654,654,5861.296875,,,,
655,655,,5859.4921875,,,
655,655,5859.4921875,,,,
656,656,,5857.68896484375,,,
656,656,5857.68896484375,,,,
657,657,,5855.8857421875,,,
657,657,5855.8857421875,,,,
658,658,,5854.0830078125,,,
658,658,5854.0830078125,,,,
659,659,,5852.283203125,,,
659,659,5852.283203125,,,,
660,660,,5850.4853515625,,,
660,660,5850.4853515625,,,,
661,661,,5848.6865234375,,,
661,661,5848.6865234375,,,,
662,662,,5846.890625,,,
662,662,5846.890625,,,,
663,663,,5845.095703125,,,
663,663,5845.095703125,,,,
664,664,,5843.30029296875,,,
664,664,5843.30029296875,,,,
665,665,,5841.5078125,,,
665,665,5841.5078125,,,,
666,666,,5839.7158203125,,,
666,666,5839.7158203125,,,,
667,667,,5837.92431640625,,,
667,667,5837.92431640625,,,,
668,668,,5836.13525390625,,,
668,668,5836.13525390625,,,,
669,669,,5834.34619140625,,,
669,669,5834.34619140625,,,,
670,670,,5832.55908203125,,,
670,670,5832.55908203125,,,,
671,671,,5830.77294921875,,,
671,671,5830.77294921875,,,,
672,672,,5828.98828125,,,
672,672,5828.98828125,,,,
673,673,,5827.2060546875,,,
673,673,5827.2060546875,,,,
674,674,,5825.423828125,,,
674,674,5825.423828125,,,,
675,675,,5823.64208984375,,,
675,675,5823.64208984375,,,,
676,676,,5821.86181640625,,,
676,676,5821.86181640625,,,,
677,677,,5820.08447265625,,,
677,677,5820.08447265625,,,,
678,678,,5818.3046875,,,
678,678,5818.3046875,,,,
679,679,,5816.52880859375,,,
679,679,5816.52880859375,,,,
680,680,,5814.75341796875,,,
680,680,5814.75341796875,,,,
681,681,,5812.978515625,,,
681,681,5812.978515625,,,,
682,682,,5811.2060546875,,,
682,682,5811.2060546875,,,,
683,683,,5809.43408203125,,,
683,683,5809.43408203125,,,,
684,684,,5807.6650390625,,,
684,684,5807.6650390625,,,,
685,685,,5805.89453125,,,
685,685,5805.89453125,,,,
686,686,,5804.126953125,,,
686,686,5804.126953125,,,,
687,687,,5802.3603515625,,,
687,687,5802.3603515625,,,,
688,688,,5800.59423828125,,,
688,688,5800.59423828125,,,,
689,689,,5798.8291015625,,,
689,689,5798.8291015625,,,,
690,690,,5797.06591796875,,,
690,690,5797.06591796875,,,,
691,691,,5795.302734375,,,
691,691,5795.302734375,,,,
692,692,,5793.541015625,,,
692,692,5793.541015625,,,,
693,693,,5791.77978515625,,,
693,693,5791.77978515625,,,,
694,694,,5790.0205078125,,,
694,694,5790.0205078125,,,,
695,695,,5788.26416015625,,,
695,695,5788.26416015625,,,,
696,696,,5786.5078125,,,
696,696,5786.5078125,,,,
697,697,,5784.751953125,,,
697,697,5784.751953125,,,,
698,698,,5782.9970703125,,,
698,698,5782.9970703125,,,,
699,699,,5781.24365234375,,,
699,699,5781.24365234375,,,,
700,700,,5779.4912109375,,,
700,700,5779.4912109375,,,,
701,701,,5777.74072265625,,,
701,701,5777.74072265625,,,,
702,702,,5775.9912109375,,,
702,702,5775.9912109375,,,,
703,703,,5774.24267578125,,,
703,703,5774.24267578125,,,,
704,704,,5772.49462890625,,,
704,704,5772.49462890625,,,,
705,705,,5770.7470703125,,,
705,705,5770.7470703125,,,,
706,706,,5769.001953125,,,
706,706,5769.001953125,,,,
707,707,,5767.25732421875,,,
707,707,5767.25732421875,,,,
708,708,,5765.5146484375,,,
708,708,5765.5146484375,,,,
709,709,,5763.7724609375,,,
709,709,5763.7724609375,,,,
710,710,,5762.03173828125,,,
710,710,5762.03173828125,,,,
711,711,,5760.29345703125,,,
711,711,5760.29345703125,,,,
712,712,,5758.55517578125,,,
712,712,5758.55517578125,,,,
713,713,,5756.8173828125,,,
713,713,5756.8173828125,,,,
714,714,,5755.080078125,,,
714,714,5755.080078125,,,,
715,715,,5753.345703125,,,
715,715,5753.345703125,,,,
716,716,,5751.61181640625,,,
716,716,5751.61181640625,,,,
717,717,,5749.87841796875,,,
717,717,5749.87841796875,,,,
718,718,,5748.146484375,,,
718,718,5748.146484375,,,,
719,719,,5746.4150390625,,,
719,719,5746.4150390625,,,,
720,720,,5744.68505859375,,,
720,720,5744.68505859375,,,,
721,721,,5742.95654296875,,,
721,721,5742.95654296875,,,,
722,722,,5741.22998046875,,,
722,722,5741.22998046875,,,,
723,723,,5739.50341796875,,,
723,723,5739.50341796875,,,,
724,724,,5737.7783203125,,,
724,724,5737.7783203125,,,,
725,725,,5736.05322265625,,,
725,725,5736.05322265625,,,,
726,726,,5734.3310546875,,,
726,726,5734.3310546875,,,,
727,727,,5732.60986328125,,,
727,727,5732.60986328125,,,,
728,728,,5730.8876953125,,,
728,728,5730.8876953125,,,,
729,729,,5729.16796875,,,
729,729,5729.16796875,,,,
730,730,,5727.44921875,,,
730,730,5727.44921875,,,,
731,731,,5725.73095703125,,,
731,731,5725.73095703125,,,,
732,732,,5724.0146484375,,,
732,732,5724.0146484375,,,,
733,733,,5722.29931640625,,,
733,733,5722.29931640625,,,,
734,734,,5720.58447265625,,,
734,734,5720.58447265625,,,,
735,735,,5718.8720703125,,,
735,735,5718.8720703125,,,,
736,736,,5717.15966796875,,,
736,736,5717.15966796875,,,,
737,737,,5715.44873046875,,,
737,737,5715.44873046875,,,,
738,738,,5713.7392578125,,,
738,738,5713.7392578125,,,,
739,739,,5712.0302734375,,,
739,739,5712.0302734375,,,,
740,740,,5710.322265625,,,
740,740,5710.322265625,,,,
741,741,,5708.61474609375,,,
741,741,5708.61474609375,,,,
742,742,,5706.91015625,,,
742,742,5706.91015625,,,,
743,743,,5705.20556640625,,,
743,743,5705.20556640625,,,,
744,744,,5703.5029296875,,,
744,744,5703.5029296875,,,,
745,745,,5701.7998046875,,,
745,745,5701.7998046875,,,,
746,746,,5700.09814453125,,,
746,746,5700.09814453125,,,,
747,747,,5698.39697265625,,,
747,747,5698.39697265625,,,,
748,748,,5696.69873046875,,,
748,748,5696.69873046875,,,,
749,749,,5695.0,,,
749,749,5695.0,,,,
750,750,,5693.30224609375,,,
750,750,5693.30224609375,,,,
751,751,,5691.607421875,,,
751,751,5691.607421875,,,,
752,752,,5689.91162109375,,,
752,752,5689.91162109375,,,,
753,753,,5688.21826171875,,,
753,753,5688.21826171875,,,,
754,754,,5686.52490234375,,,
754,754,5686.52490234375,,,,
755,755,,5684.83251953125,,,
755,755,5684.83251953125,,,,
756,756,,5683.142578125,,,
756,756,5683.142578125,,,,
757,757,,5681.45263671875,,,
757,757,5681.45263671875,,,,
758,758,,5679.76416015625,,,
758,758,5679.76416015625,,,,
759,759,,5678.07666015625,,,
759,759,5678.07666015625,,,,
760,760,,5676.390625,,,
760,760,5676.390625,,,,
761,761,,5674.70556640625,,,
761,761,5674.70556640625,,,,
762,762,,5673.0205078125,,,
762,762,5673.0205078125,,,,
763,763,,5671.33740234375,,,
763,763,5671.33740234375,,,,
764,764,,5669.65478515625,,,
764,764,5669.65478515625,,,,
765,765,,5667.9736328125,,,
765,765,5667.9736328125,,,,
766,766,,5666.29345703125,,,
766,766,5666.29345703125,,,,
767,767,,5664.61376953125,,,
767,767,5664.61376953125,,,,
768,768,,5662.93603515625,,,
768,768,5662.93603515625,,,,
769,769,,5661.25927734375,,,
769,769,5661.25927734375,,,,
770,770,,5659.58251953125,,,
770,770,5659.58251953125,,,,
771,771,,5657.908203125,,,
771,771,5657.908203125,,,,
772,772,,5656.234375,,,
772,772,5656.234375,,,,
773,773,,5654.5615234375,,,
773,773,5654.5615234375,,,,
774,774,,5652.88916015625,,,
774,774,5652.88916015625,,,,
775,775,,5651.21826171875,,,
775,775,5651.21826171875,,,,
776,776,,5649.54931640625,,,
776,776,5649.54931640625,,,,
777,777,,5647.88037109375,,,
777,777,5647.88037109375,,,,
778,778,,5646.2119140625,,,
778,778,5646.2119140625,,,,
779,779,,5644.54443359375,,,
779,779,5644.54443359375,,,,
780,780,,5642.8798828125,,,
780,780,5642.8798828125,,,,
781,781,,5641.21533203125,,,
781,781,5641.21533203125,,,,
782,782,,5639.55126953125,,,
782,782,5639.55126953125,,,,
783,783,,5637.88818359375,,,
783,783,5637.88818359375,,,,
784,784,,5636.22705078125,,,
784,784,5636.22705078125,,,,
785,785,,5634.56591796875,,,
785,785,5634.56591796875,,,,
786,786,,5632.9052734375,,,
786,786,5632.9052734375,,,,
787,787,,5631.2470703125,,,
787,787,5631.2470703125,,,,
788,788,,5629.58984375,,,
788,788,5629.58984375,,,,
789,789,,5627.93359375,,,
789,789,5627.93359375,,,,
790,790,,5626.27783203125,,,
790,790,5626.27783203125,,,,
791,791,,5624.62353515625,,,
791,791,5624.62353515625,,,,
792,792,,5622.970703125,,,
792,792,5622.970703125,,,,
793,793,,5621.318359375,,,
793,793,5621.318359375,,,,
794,794,,5619.66748046875,,,
794,794,5619.66748046875,,,,
795,795,,5618.015625,,,
795,795,5618.015625,,,,
796,796,,5616.3662109375,,,
796,796,5616.3662109375,,,,
797,797,,5614.71826171875,,,
797,797,5614.71826171875,,,,
798,798,,5613.0712890625,,,
798,798,5613.0712890625,,,,
799,799,,5611.423828125,,,
799,799,5611.423828125,,,,
800,800,,5609.77880859375,,,
800,800,5609.77880859375,,,,
801,801,,5608.1337890625,,,
801,801,5608.1337890625,,,,
802,802,,5606.4921875,,,
802,802,5606.4921875,,,,
803,803,,5604.849609375,,,
803,803,5604.849609375,,,,
804,804,,5603.20703125,,,
804,804,5603.20703125,,,,
805,805,,5601.56787109375,,,
805,805,5601.56787109375,,,,
806,806,,5599.92822265625,,,
806,806,5599.92822265625,,,,
807,807,,5598.28955078125,,,
807,807,5598.28955078125,,,,
808,808,,5596.65283203125,,,
808,808,5596.65283203125,,,,
809,809,,5595.015625,,,
809,809,5595.015625,,,,
810,810,,5593.38134765625,,,
810,810,5593.38134765625,,,,
